user_id,book_id,is_read,rating,is_reviewed
63126,2122,0,0,0
292119,1641694,1,5,0
145787,170074,1,2,0
200111,55618,0,0,0
49105,196408,1,5,0
204549,184304,1,5,0
41024,146329,0,0,0
362215,452619,1,5,0
439355,431343,0,0,0
221120,7432,1,3,0
237843,50819,0,0,0
349157,14791,1,3,0
277508,1012,0,0,0
361903,1312,0,0,0
132259,205896,1,5,1
40640,456182,1,5,0
89509,17116,0,0,0
35260,1298625,1,4,1
229998,16173,1,4,0
298374,66326,0,0,0
138526,780184,1,3,0
37823,7017,0,0,0
174020,56463,1,4,0
370438,234378,1,4,0
293515,109806,0,0,0
520,3298,0,0,0
103941,2371,0,0,0
351348,105745,1,4,0
787290,278006,1,4,0
405205,113017,0,0,0
15190,16129,0,0,0
323315,427954,0,0,0
421713,46852,0,0,0
218425,6915,0,0,0
501388,123870,0,0,0
132124,21803,1,3,0
411100,70438,0,0,0
111813,5603,0,0,0
29094,19730,0,0,0
397800,8406,1,3,0
245058,1067,1,5,0
260688,137957,1,5,1
72390,46211,1,4,0
92846,952121,0,0,0
80573,13452,0,0,0
131705,67082,0,0,0
393131,1237892,1,3,1
823775,16238,0,0,0
102420,6868,0,0,0
370672,155292,0,0,0
13458,73543,0,0,0
317659,51703,1,0,0
278130,11772,1,2,1
343027,36084,0,0,0
72386,109143,1,4,0
336861,120085,0,0,0
146480,1429983,1,0,0
273015,13185,1,5,0
174813,52662,0,0,0
238786,111072,0,0,0
163858,754315,1,4,0
378962,149635,0,0,0
789828,23854,1,4,1
410132,62057,1,5,0
143144,1180741,0,0,0
194530,336597,0,0,0
125987,58515,1,3,1
203890,6805,0,0,0
52097,20584,1,3,0
144298,33903,0,0,0
285624,2018537,1,4,0
28187,3050,0,0,0
300659,714,0,0,0
218313,175385,0,0,0
386984,7431,1,5,0
278991,4604,0,0,0
14868,68752,1,4,0
266444,5785,0,0,0
13274,60216,0,0,0
382223,1067966,1,4,0
297956,9482,1,0,0
124062,38534,0,0,0
271513,158840,0,0,0
423762,75246,1,5,1
423422,328529,1,2,0
577624,21452,0,0,0
231605,258410,0,0,0
94188,542408,0,0,0
388936,17248,0,0,0
35515,1302032,1,4,1
403869,15960,0,0,0
127756,266874,0,0,0
203579,304906,1,4,0
25665,33284,0,0,0
266803,843818,0,0,1
279579,1556,1,0,0
386094,1402,1,5,0
190695,116899,0,0,0
225117,1680483,1,5,1
170797,15092,0,0,0
559140,7099,1,5,0
117510,20649,0,0,0
261327,19904,1,4,0
259520,353,0,0,0
306528,112894,0,0,0
438610,50582,0,0,0
404567,21978,1,3,0
588742,26067,0,0,0
279310,919,0,0,0
422876,6809,0,0,0
415575,48659,1,0,0
120470,15499,1,4,0
180423,12473,1,5,0
9325,759,1,4,0
390753,47486,1,3,0
23466,245500,1,2,0
37310,20097,0,0,0
395141,7351,1,4,0
170837,75005,0,0,0
173510,563087,1,0,0
62759,125783,0,0,0
14859,1591,0,0,0
69725,160787,0,0,0
349879,123731,0,0,0
189672,8890,1,4,0
94610,16231,0,0,0
176822,38166,1,5,0
390494,485571,1,4,0
120120,90523,0,0,0
357258,1177404,0,0,0
350275,3282,0,0,0
173181,5470,0,0,0
109519,599198,0,0,0
367400,238352,1,2,1
200544,43465,0,0,0
277759,65587,1,5,1
44202,648453,1,3,0
398899,383628,0,0,0
237527,20794,1,4,0
403507,309614,1,3,0
419929,17235,1,3,1
9798,146918,0,0,0
32704,108740,1,4,1
354406,40914,0,0,0
53999,174134,1,5,1
240184,61115,0,0,0
104094,499778,1,3,0
168786,12956,1,5,0
207127,951651,1,3,0
627308,3142,0,0,0
146534,127803,1,1,0
252455,621962,1,4,0
266031,2162206,0,0,0
215293,775694,0,0,0
329527,6483,0,0,0
153822,61210,0,0,0
367887,31685,1,3,0
266073,7212,0,0,0
284520,434730,1,4,1
224499,45024,1,3,0
22368,21441,0,0,0
7985,842,1,4,0
358563,206401,1,3,0
212173,16269,0,0,0
214253,191960,1,3,0
200171,174003,0,0,0
779280,31440,1,3,0
276443,25957,0,0,0
149103,1330326,1,4,0
224077,21711,0,0,0
109902,4767,1,3,0
134275,28589,1,5,0
131606,439,1,2,0
262440,208716,0,0,0
269745,57917,0,0,0
422948,72400,0,0,0
165140,13387,1,5,0
10499,90930,0,0,0
218727,8273,1,3,1
2544,671,1,5,0
156297,415818,0,0,0
101132,528965,0,0,0
317707,12466,1,4,0
207621,203235,0,0,0
199475,1611,1,2,0
200982,182,1,5,0
257900,155100,0,0,0
398792,17964,1,5,0
28090,1386,1,5,0
744139,12982,0,0,0
384943,8348,0,0,0
358821,374106,0,0,0
79644,111735,0,0,0
316753,4463,0,0,0
36688,12353,0,0,0
10593,6167,1,2,0
580465,7222,0,0,0
80621,63530,0,0,0
44227,7409,1,5,0
392306,1574,1,5,0
226154,14546,1,3,0
171164,559565,0,0,0
202346,13550,0,0,0
8110,684902,1,4,0
114089,846,0,0,0
286783,1519928,0,0,0
190238,51741,0,0,0
153951,78327,0,0,0
183847,66658,0,0,0
171794,66,1,5,0
164290,23716,0,0,0
310831,366543,0,0,0
45633,144713,0,0,0
210525,869973,0,0,0
300030,6915,0,0,0
134755,21086,0,0,0
235651,256186,1,4,0
253024,80744,0,0,0
242465,109785,0,0,0
27178,120796,0,0,0
85623,603977,0,0,0
198978,7365,1,4,0
467397,25092,1,0,1
124289,24202,1,4,0
37524,19615,1,3,0
226247,22424,1,5,0
249291,461,1,4,0
325104,311244,0,0,0
330490,1353692,1,5,1
294927,2202965,1,5,1
44976,20744,0,0,0
78761,15181,0,0,0
149615,12609,0,0,0
104359,15271,0,0,0
334519,99936,0,0,0
234835,57637,1,5,0
817234,460,1,5,0
341458,132828,1,4,0
265579,67647,0,0,0
427404,217902,1,3,0
267993,249121,1,5,0
182210,16541,0,0,0
21703,169042,0,0,0
186443,8462,1,3,0
175748,7348,1,5,0
392407,78123,1,4,1
373687,9811,1,4,1
94111,2034,0,0,0
206977,16043,0,0,0
390440,740,0,0,0
230080,973726,0,0,0
235582,62555,0,0,0
135671,7183,1,4,1
311925,28059,1,5,0
353399,1485953,1,4,1
7457,8410,0,0,0
74388,35045,0,0,0
518261,137711,1,4,0
44214,82149,1,4,1
310515,7994,1,3,0
98428,1756073,1,4,1
27122,69023,1,4,0
68521,670,1,5,0
103307,103567,1,4,1
551409,742798,1,5,1
100153,181459,1,4,1
160539,60381,1,0,0
117798,1550023,0,0,0
55386,15099,1,3,0
403254,667360,0,0,0
299443,392714,1,3,0
237873,50231,0,0,0
541636,225966,1,5,0
420312,8462,0,0,0
56632,29063,1,5,1
255012,102251,0,0,0
761552,36415,0,0,0
278938,51601,1,5,0
186427,13372,0,0,0
10077,229722,0,0,0
862885,42531,0,0,0
291417,245813,0,0,0
122946,65062,1,2,1
400772,1106394,0,0,0
86655,112629,0,0,0
413930,828,1,4,0
1091,195617,0,0,0
8246,326001,0,0,0
412087,6168,1,4,0
305758,25207,0,0,0
111955,134571,1,4,0
832868,236950,0,0,0
21575,111372,1,0,0
31581,15541,1,5,0
277516,429199,0,0,0
264000,4469,1,4,0
94592,1072235,0,0,0
167800,1079,1,2,0
9685,49945,0,0,0
94369,70980,1,4,0
67138,3523,0,0,0
396917,12874,1,5,0
30935,8325,0,0,0
184848,92898,0,0,0
373369,4731,0,0,0
409846,202288,1,4,0
289052,1277479,1,5,1
972,50718,0,0,0
434633,12982,1,5,0
351808,28810,0,0,0
222045,397571,1,5,0
356907,13884,0,0,0
576147,12971,1,5,0
430018,994,1,4,0
238471,284573,1,3,0
86602,18264,0,0,0
170909,853,0,0,0
503095,126124,0,0,0
150872,22927,0,0,0
34976,1594,0,0,0
399775,107779,0,0,0
116628,23007,0,0,0
306424,19416,0,0,0
205118,51526,1,3,0
152720,505168,0,0,0
439921,137977,0,0,0
201396,913972,0,0,0
22214,538597,0,0,0
229062,109549,0,0,0
363301,20479,1,5,0
171929,51986,1,4,0
179698,112441,1,5,0
486406,6810,0,0,0
124798,138690,0,0,0
353745,6878,1,4,0
227361,22917,0,0,0
42775,329190,1,3,0
49020,32976,0,0,0
167879,8433,1,5,0
355840,27607,0,0,0
440567,404689,1,5,0
376923,712,1,5,0
102973,388555,0,0,0
88981,613,1,5,0
427608,102308,0,0,0
27120,318383,0,0,0
259960,36249,0,0,0
85014,24504,0,0,0
784951,1788165,1,5,0
292788,2295,1,4,0
320083,48534,0,0,0
505809,7241,1,4,0
49887,919,1,4,0
373591,613,1,5,0
197477,89000,1,0,0
261070,713875,1,5,0
92666,5954,0,0,0
432384,3951,0,0,0
233570,86829,0,0,0
376044,24739,0,0,0
327330,25462,1,2,0
708047,20527,1,5,0
734094,19,0,0,0
210529,39344,0,0,0
19021,14849,1,3,0
357628,246461,0,0,0
137111,587989,1,4,0
357340,2069361,0,0,0
233878,103916,0,0,0
279453,1173769,0,0,0
237263,244792,0,0,0
200660,335687,0,0,0
216566,636137,1,4,0
57433,6569,1,5,0
372596,60659,0,0,0
57597,42648,1,5,0
82019,17546,0,0,0
426483,6814,0,0,0
107283,6959,1,3,0
611270,7051,1,5,0
355228,397129,0,0,0
208698,62209,0,0,0
434846,240631,1,2,0
76378,7299,1,5,0
260886,36598,0,0,0
239168,37565,0,0,0
377815,2229282,0,0,0
227763,30032,0,0,0
300813,3050,1,3,1
7229,321701,1,3,1
112628,12885,0,0,0
273036,2402,1,5,1
132128,75390,0,0,0
98462,10232,1,0,0
94641,997,1,4,0
428336,317649,1,3,1
178033,136600,0,0,0
102992,95965,0,0,0
290430,280441,1,0,0
345813,76470,0,0,0
91937,32583,1,5,0
93299,1729928,1,5,1
111012,345844,0,0,0
300365,3651,0,0,0
10539,316736,0,0,0
205055,1473,0,0,0
146166,1267,0,0,0
104378,7786,1,1,0
297610,31162,1,3,0
232187,167784,0,0,0
302848,107322,1,2,0
307987,24617,0,0,0
28102,2669,1,3,0
94442,28154,0,0,0
74064,164157,1,3,0
71992,50827,1,0,0
206336,29190,0,0,0
392412,578,0,0,0
146761,6526,0,0,0
751425,87237,0,0,0
430315,363556,0,0,0
69792,12560,1,4,0
438955,435370,0,0,0
594189,7170,0,0,0
258486,966282,1,4,1
320911,18131,0,0,0
194949,19735,1,4,1
281928,1533,1,2,0
363661,685392,0,0,0
145513,6884,1,4,0
439168,1441816,1,2,0
387813,140896,0,0,0
81888,211194,0,0,0
301029,18560,0,0,0
219219,229,0,0,0
434238,23846,0,0,0
131937,926366,0,0,0
310579,50676,0,0,0
90929,21080,1,3,0
336035,17543,0,0,0
270672,18144,0,0,0
14105,206548,0,0,0
273646,27662,0,0,0
164521,27579,1,5,0
172745,170196,0,0,0
324569,216354,1,3,0
129193,287376,0,0,0
256905,98223,1,5,0
141914,65939,0,0,0
425499,7205,1,4,0
431151,843930,0,0,0
207919,152030,0,0,0
62564,437594,0,0,0
113009,20446,0,0,0
344110,412899,0,0,0
198173,520092,0,0,0
78299,48815,1,5,0
135048,2566,1,4,0
219419,62266,1,3,1
55688,16825,0,0,0
153780,1525,1,1,0
378146,19070,0,0,0
146372,212168,1,4,1
239998,2495,0,0,0
408303,5360,1,4,0
404223,211881,0,0,0
203125,57961,1,5,0
97209,16629,0,0,0
251287,143170,0,0,0
332828,7896,1,4,0
80699,19910,0,0,0
294610,475332,0,0,0
92426,281594,0,0,0
190167,479061,1,2,0
404701,46147,1,4,0
125825,1279761,0,0,0
252297,67842,1,3,0
26579,982344,0,0,0
276384,35032,0,0,0
327761,153958,1,5,1
421290,61547,1,5,0
121200,18949,0,0,0
223912,1808471,1,3,0
371778,15457,1,3,0
119393,12517,0,0,0
279148,252632,0,0,0
485218,21900,1,3,0
372996,357259,0,0,0
405411,115993,1,5,0
296401,108839,1,3,0
100985,19588,1,4,0
170126,2245,0,0,0
360416,57612,0,0,0
333285,11590,1,4,0
159064,4904,1,2,0
230856,900691,0,0,0
184256,17183,1,3,0
309653,1067,1,4,0
92735,17161,1,3,0
290152,478618,0,0,0
667173,7432,1,5,0
255039,3839,1,4,0
368884,44737,0,0,0
433236,11351,0,0,0
292878,131712,0,0,0
205092,84972,1,5,1
389834,871150,0,0,0
273979,1820276,0,0,0
266479,83439,0,0,0
398108,22362,1,0,0
222908,88638,0,0,0
57576,24861,0,0,0
27120,1173210,0,0,0
176929,751977,0,0,0
67082,628316,0,0,0
223021,422240,0,0,0
79962,15719,0,0,0
92301,21248,0,0,0
6100,112001,0,0,0
108845,39776,1,0,0
744707,35787,1,5,0
278684,197954,0,0,0
33645,83442,0,0,0
392955,296818,0,0,0
164201,447360,0,0,0
415045,830026,0,0,0
289524,290261,0,0,0
246414,55987,1,3,0
196327,63894,1,5,0
142004,3292,0,0,0
284383,571291,0,0,0
430030,44069,1,3,1
344499,111499,0,0,0
774286,856,1,5,0
121917,69019,0,0,0
177310,6199,1,4,0
300469,447611,0,0,0
252774,33877,0,0,0
64180,16142,0,0,0
417119,1448,0,0,0
379938,1210,0,0,0
337989,57113,1,5,0
254284,242178,0,0,0
593695,14577,0,0,0
41388,653043,1,5,0
179949,6127,1,4,0
614777,739,0,0,0
656157,1262,1,0,0
381459,166926,1,3,0
169928,447651,0,0,0
275212,19888,0,0,0
117798,557177,0,0,0
540929,7170,0,0,0
317223,63311,0,0,0
115190,19990,0,0,0
382235,410,1,5,0
22555,906861,0,0,0
310186,346328,0,0,0
31922,18895,1,5,1
130849,545359,0,0,0
53324,1457,1,2,1
177768,28929,1,5,0
339037,821,1,2,0
431671,8126,1,4,0
34189,752533,1,4,0
426966,481388,1,0,0
118532,1022034,1,3,0
116332,70356,1,4,0
47393,1122443,1,0,0
13389,146288,0,0,0
380160,239394,0,0,0
83243,1463487,1,4,0
95905,21810,0,0,0
92484,91443,1,4,0
851147,182724,1,4,0
181524,96040,0,0,0
66234,164992,0,0,0
325103,8281,0,0,0
294204,305992,1,5,0
167412,24164,1,3,0
444469,70973,1,5,0
305833,9436,0,0,0
37852,51043,0,0,0
380112,42466,0,0,0
234600,1402,0,0,0
39819,3670,0,0,0
73748,34148,0,0,0
101785,1576,0,0,0
414513,48760,0,0,0
161658,11985,1,5,0
160752,214132,1,2,1
103609,24975,1,4,0
223994,59071,1,3,0
690138,97184,1,5,0
63814,22043,1,5,1
302603,40911,1,4,0
225824,1512651,1,3,1
42956,29827,1,4,0
834011,244316,1,0,0
113673,90674,1,5,0
192681,192554,0,0,0
280135,253029,0,0,0
242343,848,1,4,0
202212,75281,1,4,0
359808,767,0,0,0
10166,395826,1,5,0
859802,36172,1,4,0
52756,136522,0,0,0
106145,1714,1,4,0
441718,207927,1,4,0
331503,36019,0,0,0
101680,8227,0,0,0
234640,2785,0,0,0
323733,2099237,1,5,0
291479,82112,0,0,0
264129,25620,1,5,0
325384,378560,1,2,0
420487,17186,1,3,0
77078,117408,0,0,0
204422,268316,0,0,0
286267,239833,0,0,0
431267,5291,0,0,0
256800,1594066,1,2,0
361720,19995,0,0,0
6097,23476,1,3,0
224182,517861,0,0,0
402303,213697,0,0,0
415067,19604,0,0,0
302110,379143,0,0,0
273611,459450,0,0,0
278410,671,0,0,0
249452,26886,0,0,0
300224,94643,0,0,0
71547,14698,0,0,0
304596,2402,1,5,0
336158,449043,0,0,0
348018,13228,0,0,0
209499,28362,1,3,0
674556,131583,0,0,0
228083,1628,1,0,0
10081,485326,0,0,0
106723,14507,0,0,0
86263,181358,0,0,0
336553,129538,0,0,0
375627,91935,0,0,0
389682,17702,0,0,0
353585,73793,0,0,0
339004,68760,0,0,0
248632,198163,1,4,1
174199,924,0,0,0
46497,190248,1,4,1
61059,7049,1,5,0
404354,124604,0,0,0
373356,280456,1,4,0
120658,13668,1,3,1
86706,71298,0,0,0
269373,384132,0,0,0
402038,19964,1,3,0
423125,91611,1,3,0
376478,19298,1,5,0
75189,40415,0,0,0
216842,17717,0,0,0
37059,259034,1,1,1
87803,3811,0,0,0
763809,7211,0,0,0
158330,263944,0,0,0
175813,72314,0,0,0
147589,5797,1,4,0
321148,264870,1,3,0
125281,60049,0,0,0
345695,31888,1,3,0
819153,938815,0,0,0
329942,924,1,2,1
321852,16125,1,3,0
271405,9571,1,4,0
77604,54940,0,0,0
192083,44767,0,0,0
13745,522714,1,5,1
1916,294503,1,4,0
401130,3388,0,0,0
337839,170496,0,0,0
301339,1456,1,5,0
409154,42006,1,5,0
84776,909,1,5,0
430072,41377,0,0,0
182425,271349,0,0,0
146808,37173,1,5,1
525968,1203,1,4,0
147954,100,1,4,0
298596,35791,1,4,0
106022,116895,0,0,0
309976,4198,1,3,0
294952,55073,1,4,0
36800,8448,0,0,0
213221,24685,0,0,0
185243,1044613,1,3,0
417892,7220,0,0,0
356556,1218,1,4,0
264855,235486,1,3,0
208978,8176,1,4,0
695692,84,1,0,0
299294,51595,1,5,0
209425,54607,1,4,0
27590,939,1,5,0
452600,23159,1,0,0
361512,666727,1,2,0
92772,1576,0,0,0
164163,6759,1,5,0
148090,1328565,1,5,1
282029,293399,0,0,0
290501,2187,0,0,0
428157,17708,0,0,0
167717,142272,0,0,0
45930,450738,1,4,0
300427,18205,0,0,0
130445,21193,1,4,0
438793,2181540,1,4,1
121662,266423,1,4,0
177680,15537,0,0,0
269318,388562,0,0,0
603474,1607733,1,3,1
9609,35466,1,4,0
140632,9397,0,0,0
389205,35950,0,0,0
54469,149841,0,0,0
435307,57177,0,0,0
436577,192258,0,0,0
203310,21767,0,0,0
287603,8130,0,0,0
43814,804927,0,0,0
297198,14816,0,0,0
269280,1434,0,0,0
311214,133911,1,5,0
319128,304487,0,0,0
229336,109988,1,3,0
424942,57133,0,0,0
104610,251532,0,0,0
343389,67572,0,0,0
357183,14520,0,0,0
432801,305129,0,0,0
68133,25650,0,0,0
136894,25009,0,0,0
281730,13553,0,0,0
80179,66656,0,0,0
315354,665321,0,0,0
344028,7453,0,0,0
337857,262592,1,2,0
89316,568699,0,0,0
80594,1046,0,0,0
809877,858,0,0,0
303189,38143,0,0,0
438107,20429,1,4,0
217919,1265195,0,0,0
356289,13553,0,0,0
201900,196843,0,0,0
260584,4781,0,0,0
170288,54696,1,5,0
348671,122955,0,0,0
257122,117086,0,0,0
342203,47948,1,4,0
368629,20502,0,0,0
227874,12756,1,4,0
198693,1092853,0,0,0
199208,669004,0,0,0
68166,6191,0,0,0
108007,203380,0,0,0
298418,4902,0,0,0
87348,6167,0,0,0
82574,1260,1,3,0
87626,29568,1,0,0
74075,36607,0,0,0
171136,17117,1,4,0
57447,3942,0,0,0
531859,7493,0,0,0
284120,37558,0,0,0
222578,210801,0,0,0
622957,199197,0,0,0
290800,346225,1,5,1
3566,83256,0,0,0
249010,7017,0,0,0
34344,144672,1,4,0
736646,7432,1,4,0
428600,22965,1,4,0
385793,2151,1,0,0
7402,611750,1,5,1
163969,414058,0,0,0
367000,18549,0,0,0
420686,20680,1,3,0
208625,28876,0,0,0
191861,47452,1,3,0
213459,48125,0,0,0
246883,25379,1,4,1
296743,186428,0,0,0
307537,293578,1,4,0
250152,22289,1,5,0
427400,41095,0,0,0
226407,37620,0,0,0
15065,12071,0,0,0
807265,13969,1,5,0
368234,185165,1,5,0
271683,388974,1,0,0
124901,185412,0,0,0
267453,20882,0,0,0
224226,11078,1,5,0
321002,12786,1,0,0
23172,12410,1,3,0
210476,170153,0,0,0
438319,108557,0,0,0
166631,414143,0,0,0
416302,786,1,5,0
166715,39450,1,4,1
31707,58094,1,5,0
396372,720403,1,5,0
118176,21934,1,3,1
417454,113030,1,4,0
384608,1554,0,0,0
288471,114408,1,0,0
245379,7387,0,0,0
202658,8271,1,3,0
353415,16319,0,0,0
237161,12666,0,0,0
194646,169771,0,0,0
403640,22088,0,0,0
391461,16141,1,4,0
14744,301961,1,5,0
538685,231320,0,0,0
51420,210859,0,0,0
9217,60468,0,0,0
124455,66,0,0,0
273434,1602,0,0,0
90475,4477,1,4,0
82066,1673804,0,0,0
17921,92305,0,0,0
297840,403263,1,3,0
367581,14689,1,5,0
167018,5377,0,0,0
313785,384,1,4,0
149093,19443,0,0,0
27765,1185465,0,0,0
170230,1601,0,0,0
116461,32625,1,5,0
480196,1013,1,4,0
397431,6464,0,0,0
435083,7008,1,2,0
250704,253443,0,0,0
43927,149935,1,0,0
7364,7473,1,4,0
381663,58927,1,5,0
260245,43,0,0,0
171709,135073,0,0,0
374377,782551,0,0,0
48250,147555,0,0,0
137984,21164,0,0,0
255508,12609,1,3,0
417409,554140,1,5,0
120218,21769,0,0,0
248180,89094,1,3,0
419442,756749,0,0,0
380907,405155,0,0,0
135095,113413,1,5,0
302621,17992,0,0,0
10767,267560,0,0,0
406154,50514,0,0,0
347302,1233,1,4,0
188583,160193,1,3,0
843238,7161,1,4,0
322164,759,1,3,0
80796,8386,0,0,0
295763,17190,1,0,0
358669,21286,1,5,0
196769,1620908,1,4,0
331518,19068,0,0,0
2297,54945,1,4,0
77647,21368,1,3,0
221776,597936,1,2,0
307686,79166,0,0,0
40022,764097,1,4,1
370965,22321,1,5,0
297349,1605,0,0,0
392030,55199,1,3,0
180858,1752,0,0,0
381168,19665,0,0,0
341990,179119,0,0,0
178315,172103,0,0,0
220691,256091,0,0,0
439991,1451519,0,0,0
214137,77855,0,0,0
115336,80490,1,3,0
372312,20120,0,0,0
409282,13517,1,4,1
434835,1368007,1,4,1
281210,450804,0,0,0
143372,224492,0,0,0
31083,126089,1,4,0
389829,17498,1,5,0
211487,6400,0,0,0
301122,333192,0,0,0
245859,219391,1,4,0
583822,252648,1,5,0
206171,14577,0,0,0
46779,449334,0,0,0
134708,227047,0,0,0
311008,61358,0,0,0
264480,668,1,5,0
107686,1423,0,0,0
308298,1234,0,0,0
118159,6224,0,0,0
153671,119326,1,4,0
354987,76834,0,0,0
248412,66064,1,4,0
288656,17390,1,3,0
258406,6965,0,0,0
322773,24384,0,0,0
269835,6865,0,0,0
319501,324020,1,4,0
51844,163532,1,5,0
413564,8378,1,4,0
129086,327808,0,0,0
200765,172978,0,0,0
313142,490878,0,0,0
353486,12940,0,0,0
155577,7147,1,5,0
68310,148451,1,4,1
256975,5289,1,4,1
266411,1280,1,4,0
670399,79672,1,5,0
147429,46582,1,5,0
360913,21452,0,0,0
213107,418924,0,0,0
9217,688964,0,0,0
45274,8379,0,0,0
251302,28168,1,5,0
194497,21378,0,0,0
611234,21451,0,0,0
754190,1300878,1,2,0
412189,66951,0,0,0
3277,34636,1,3,0
342668,179133,1,3,0
305068,102188,1,5,0
300544,1130941,1,4,1
29393,72017,0,0,0
324865,706,1,4,0
340492,45129,0,0,0
418438,3028,1,4,0
383300,1628,1,4,0
251555,862,1,4,0
359319,25665,0,0,0
157219,136905,1,3,0
33028,151285,1,4,0
219919,637,1,5,0
15575,109236,0,0,0
90753,677381,0,0,0
272435,17569,1,4,0
419527,52586,0,0,0
300768,292225,0,0,0
49765,50115,1,3,1
238636,7333,1,3,0
387786,15123,1,4,0
319164,126294,1,5,0
82945,342943,0,0,0
364582,362090,0,0,0
152519,58643,0,0,0
416814,281745,0,0,0
438527,65824,1,3,0
424625,1214894,1,2,1
130154,394830,0,0,0
63098,25577,1,4,0
301158,440264,0,0,0
22037,7973,1,4,0
704630,63542,1,3,0
39979,468,0,0,0
264786,2946,0,0,0
189600,144728,1,5,0
357701,2247217,1,4,0
159195,957972,0,0,0
206607,50929,0,0,0
292123,786,1,4,0
24441,101922,1,3,0
110992,18805,1,5,0
97014,272614,1,5,0
287575,536,1,5,0
353062,4036,1,0,1
264460,7910,1,3,0
206069,4451,0,0,0
195136,247471,0,0,0
276047,14515,0,0,0
129706,34155,1,5,1
215236,15474,1,4,0
185131,91306,1,1,0
287753,18087,1,0,0
219600,19489,1,4,1
153628,118565,1,5,0
153628,8411,0,0,0
150026,858,1,5,0
7747,35433,1,5,0
382336,1591,0,0,0
232826,50054,0,0,0
643614,389,1,4,0
379305,75340,0,0,0
285119,23662,1,3,0
414113,536,1,5,1
437335,50210,0,0,0
105969,107486,0,0,0
142503,12005,0,0,0
342221,84235,0,0,0
68635,1189794,1,3,1
314429,6963,1,4,0
117277,19524,1,4,0
692559,1201,1,5,0
830725,15450,1,4,0
387643,7159,0,0,0
367546,1047964,1,2,0
276377,573508,0,0,0
17995,993923,1,3,1
366451,3354,1,0,0
366411,21112,1,5,0
339018,126080,1,5,0
150972,5846,0,0,0
385905,858,1,4,0
594809,1011,0,0,0
412144,392618,1,4,0
479821,14696,0,0,0
77356,498378,0,0,0
142301,47621,0,0,0
332122,796898,1,1,0
192067,16222,1,4,1
46535,620190,0,0,0
325066,7992,0,0,0
411617,517294,0,0,0
828779,15378,1,5,1
325113,8433,0,0,0
124075,3098,0,0,0
99357,506924,0,0,0
98296,56267,0,0,0
110945,187721,0,0,0
197235,116658,0,0,0
756762,944,1,5,0
235036,501286,0,0,0
534054,807023,1,4,0
351836,53414,0,0,0
22555,18356,0,0,0
271780,833,1,2,0
356412,13128,1,4,0
164467,51229,0,0,0
303395,93099,1,5,0
272856,19767,0,0,0
174525,611357,1,4,0
315735,447647,1,5,1
289690,19065,0,0,0
245747,1611,0,0,0
421063,524,1,4,0
163124,42223,0,0,0
152560,71648,1,0,0
62097,5084,0,0,0
217165,15354,1,5,0
57037,138598,1,4,0
228852,95188,1,5,0
627140,29928,1,0,0
33506,22509,1,5,0
58402,152904,0,0,0
187066,50229,0,0,0
261614,617120,0,0,0
427628,102281,1,0,0
96629,73913,0,0,0
116656,1833150,0,0,0
189046,214532,0,0,0
304125,4505,1,4,0
441211,68663,0,0,0
405041,278253,0,0,0
155540,950075,0,0,0
358887,404414,1,4,1
216310,170360,0,0,0
334344,3353,1,3,1
287492,82540,1,5,0
398268,7005,0,0,0
195116,175056,0,0,0
260968,13198,0,0,0
11411,1386,1,4,0
146065,325238,1,0,0
29443,1134098,1,5,0
426508,125724,0,0,0
384137,1837562,0,0,0
192844,26796,1,4,0
482946,370874,1,5,0
51652,475,1,4,0
322856,34184,1,5,0
139613,826711,0,0,0
81181,1398182,0,0,0
24697,98927,0,0,0
155700,131735,1,2,0
223368,501200,0,0,0
38374,396830,1,0,0
327817,111882,1,0,0
216906,308022,0,0,0
136487,4598,0,0,0
418123,1773157,0,0,0
153008,905086,1,5,0
357358,858,1,1,0
3812,994,0,0,0
647828,5770,1,5,0
141211,245936,1,3,0
366499,15168,1,4,0
391206,5506,1,5,0
225998,20892,1,5,0
145301,17520,1,4,0
289900,1045135,0,0,0
85300,486849,0,0,0
52238,27872,1,4,0
132391,167404,1,3,0
18547,862,0,0,0
43105,8411,1,1,0
338747,1299,0,0,0
326229,14848,0,0,0
53639,5186,0,0,0
648305,18950,1,5,0
103969,375249,1,4,0
322326,18660,0,0,0
122812,349028,1,4,0
304809,2736,0,0,0
321728,2285,0,0,0
141377,164411,0,0,0
65649,941,1,5,0
180262,21401,0,0,0
29679,7892,1,3,0
84248,700349,1,5,0
213398,18524,1,1,0
252148,535,0,0,0
493206,7071,0,0,0
40629,19571,1,4,0
440747,626207,0,0,0
324917,44649,0,0,0
180021,17543,1,5,0
237787,116045,1,4,0
292541,614710,0,0,0
3551,426612,1,4,1
118592,5456,1,5,0
313211,53948,0,0,0
242190,2186,0,0,0
230758,145685,1,3,0
196515,406128,1,3,0
426555,1185683,1,3,0
217037,180072,0,0,0
366402,536,1,4,0
283292,15327,0,0,0
67569,263502,0,0,0
32084,443519,0,0,0
379538,476512,1,0,0
644320,14002,1,3,0
562474,35440,0,0,0
135397,100262,1,4,0
436968,146996,0,0,0
345353,377047,0,0,0
162698,2583,0,0,0
42925,536,1,3,0
72337,61566,1,5,0
60869,56661,0,0,0
100225,11906,0,0,0
404785,251793,1,5,0
378897,96298,0,0,0
349335,7177,0,0,0
36653,1574,0,0,0
45583,443,1,5,0
315958,906,1,2,0
6488,996,1,5,0
240689,112802,0,0,0
